trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-06-17,30,6,6,0.0012695067030486834,0.005267436762065183,-0.0019989650295082497,1.0,0.0,2.0,-0.00219896502950825,-0.0025989650295082495,-0.0029989650295082497,2020
2020-06-18,30,6,6,0.010533603012595302,0.006389438435448584,0.002072082288573359,1.0,0.0,2.0,0.001872082288573359,0.0014720822885733592,0.001072082288573359,2020
2020-06-19,30,6,6,-0.010307672082449116,-0.005658312992090834,-0.0023246795451791406,1.0,0.0,2.0,-0.0025246795451791407,-0.0029246795451791405,-0.0033246795451791406,2020
2020-06-22,30,6,6,0.003424481888873649,-0.0027014353056284165,0.0030629585972510327,1.0,0.0,2.0,0.0028629585972510326,0.002462958597251033,0.0020629585972510326,2020
2020-06-23,30,6,6,-0.0023132590629327166,-0.0024156523161466834,5.119662660698341e-05,1.0,0.0,2.0,-0.0001488033733930166,-0.0005488033733930165,-0.0009488033733930166,2020
2020-06-24,30,6,6,-0.010389132327671751,0.002943454375387833,-0.0066662933515297925,1.0,0.0,2.0,-0.006866293351529792,-0.007266293351529792,-0.0076662933515297925,2020
2020-06-29,30,6,6,0.009150948712945533,0.0011219676311414331,0.00401449054090205,1.0,0.0,2.0,0.0038144905409020495,0.0034144905409020498,0.0030144905409020496,2020
2020-06-30,30,6,6,0.0031728725319836,0.007928824293566967,-0.0023779758807916836,1.0,0.0,2.0,-0.0025779758807916837,-0.0029779758807916834,-0.0033779758807916836,2020
2020-07-01,30,6,6,0.008324877154097084,0.0050377649831831,0.0016435560854569918,1.0,0.0,2.0,0.0014435560854569917,0.001043556085456992,0.0006435560854569917,2020
2020-07-02,30,6,6,0.009960185218027016,0.0063505522497871005,0.001804816484119958,1.0,0.0,2.0,0.001604816484119958,0.0012048164841199581,0.000804816484119958,2020
2020-07-03,30,6,6,0.0048955262240035,0.007965817637502851,-0.0015351457067496756,1.0,0.0,2.0,-0.0017351457067496757,-0.0021351457067496755,-0.0025351457067496756,2020
2020-07-06,30,6,6,-0.007508350541673449,0.0033373608787746005,-0.005422855710224024,1.0,0.0,2.0,-0.005622855710224024,-0.006022855710224024,-0.0064228557102240244,2020
2020-07-07,30,6,6,0.009281694609751383,0.0081655171492045,0.0005580887302734415,1.0,0.0,2.0,0.00035808873027344155,-4.1911269726558416e-05,-0.0004419112697265585,2020
2020-07-08,30,6,6,0.0022539239185801496,0.006578137228227916,-0.002162106654823883,1.0,0.0,2.0,-0.002362106654823883,-0.002762106654823883,-0.003162106654823883,2020
2020-07-09,30,6,6,-0.015223373882940436,-0.01295660004711417,-0.0011333869179131328,1.0,0.0,2.0,-0.0013333869179131329,-0.0017333869179131326,-0.002133386917913133,2020
2020-07-10,30,6,6,0.006428035483013832,0.008962780985772266,-0.0012673727513792168,1.0,0.0,2.0,-0.0014673727513792169,-0.0018673727513792166,-0.002267372751379217,2020
2020-07-13,30,6,6,-0.001263374980926233,0.0008198049476255669,-0.0010415899642759,1.0,0.0,2.0,-0.0012415899642759,-0.0016415899642758997,-0.0020415899642759,2020
2020-07-14,30,6,6,0.002098634172556017,0.007504126392894749,-0.0027027461101693656,1.0,0.0,2.0,-0.0029027461101693657,-0.0033027461101693655,-0.0037027461101693656,2020
2020-07-15,30,6,6,-0.006101203527051416,-0.0023569287578509503,-0.0018721373846002328,1.0,0.0,2.0,-0.0020721373846002327,-0.002472137384600233,-0.002872137384600233,2020
2020-07-16,30,6,6,0.004103172926875017,0.015179418737901332,-0.005538122905513157,1.0,0.0,2.0,-0.005738122905513157,-0.006138122905513157,-0.006538122905513157,2020
2020-07-17,30,6,6,0.0021226155137412665,0.0035608157926201,-0.0007191001394394167,1.0,0.0,2.0,-0.0009191001394394167,-0.0013191001394394167,-0.0017191001394394167,2020
2020-07-20,30,6,6,0.01221313143277205,0.002158398445382417,0.005027366493694816,1.0,0.0,2.0,0.004827366493694816,0.004427366493694816,0.004027366493694816,2020
2020-07-21,30,6,6,-0.0022299440107128496,0.0026372921973835,-0.002433618104048175,1.0,0.0,2.0,-0.002633618104048175,-0.0030336181040481747,-0.003433618104048175,2020
2020-07-22,30,6,6,0.004109192277530983,0.007996246315975666,-0.0019435270192223416,1.0,0.0,2.0,-0.0021435270192223417,-0.0025435270192223415,-0.0029435270192223416,2020
2020-07-23,30,6,6,-0.009352070867755666,-0.0061132922544905,-0.0016193893066325832,1.0,0.0,2.0,-0.0018193893066325833,-0.002219389306632583,-0.0026193893066325832,2020
2020-07-24,30,6,6,0.002046476532271133,0.0174298003928555,-0.007691661930292183,1.0,0.0,2.0,-0.007891661930292183,-0.008291661930292184,-0.008691661930292183,2020
2020-07-27,30,6,6,0.001192356205844333,-0.005517541661867468,0.0033549489338559006,1.0,0.0,2.0,0.0031549489338559005,0.0027549489338559007,0.0023549489338559005,2020
2020-07-28,30,6,6,0.0075570160753846176,0.005922336763510401,0.0008173396559371083,1.0,0.0,2.0,0.0006173396559371083,0.00021733965593710833,-0.00018266034406289175,2020
2020-07-29,30,6,6,-0.00409227944449475,0.0016875231851647837,-0.0028899013148297667,1.0,0.0,2.0,-0.003089901314829767,-0.0034899013148297665,-0.0038899013148297667,2020
2020-07-30,30,6,6,0.0032843612199853337,-0.0022638980360096166,0.0027741296279974754,1.0,0.0,2.0,0.0025741296279974753,0.0021741296279974755,0.0017741296279974754,2020
2020-07-31,30,6,6,0.0010150606062471663,0.007206845927357884,-0.003095892660555359,1.0,0.0,2.0,-0.003295892660555359,-0.0036958926605553588,-0.004095892660555359,2020
2020-08-03,30,6,6,0.003289397159594233,0.011346409426598534,-0.004028506133502151,1.0,0.0,2.0,-0.00422850613350215,-0.00462850613350215,-0.005028506133502151,2020
2020-08-04,30,6,6,0.016332469509205548,-0.0004935922209908164,0.008413030865098182,1.0,0.0,2.0,0.008213030865098182,0.007813030865098183,0.0074130308650981825,2020
2020-08-05,30,6,6,0.0012503398504600837,0.003769761067200717,-0.0012597106083703166,1.0,0.0,2.0,-0.0014597106083703167,-0.0018597106083703165,-0.0022597106083703166,2020
2020-08-06,30,6,6,0.0006461145762556315,0.003658102150120084,-0.0015059937869322264,1.0,0.0,2.0,-0.0017059937869322265,-0.0021059937869322264,-0.0025059937869322266,2020
2020-08-07,30,6,6,-0.007451013178977516,-0.0048055486300782,-0.001322732274449658,1.0,0.0,2.0,-0.001522732274449658,-0.0019227322744496578,-0.002322732274449658,2020
2020-08-10,30,6,6,-0.0021784402255925995,0.00019921998111138302,-0.0011888301033519913,1.0,0.0,2.0,-0.0013888301033519914,-0.0017888301033519914,-0.002188830103351991,2020
2020-08-11,30,6,6,-0.0021656950522506665,-0.0086625795103336,0.003248442229041467,1.0,0.0,2.0,0.003048442229041467,0.002648442229041467,0.002248442229041467,2020
2020-08-12,30,6,6,0.00039060325573744993,-0.002715426196773684,0.001553014726255567,1.0,0.0,2.0,0.001353014726255567,0.0009530147262555672,0.0005530147262555671,2020
2020-08-13,30,6,6,0.0048142980808805165,-0.002695176808235583,0.00375473744455805,1.0,0.0,2.0,0.0035547374445580497,0.00315473744455805,0.00275473744455805,2020
2020-08-14,30,6,6,0.0036238969957502003,0.00796500894992605,-0.0021705559770879247,1.0,0.0,2.0,-0.0023705559770879248,-0.0027705559770879245,-0.0031705559770879247,2020
2020-08-17,30,6,6,0.005760564111413916,-0.0010839602207482499,0.003422262166081083,1.0,0.0,2.0,0.003222262166081083,0.002822262166081083,0.002422262166081083,2020
2020-08-18,30,6,6,-0.0099881732073501,-0.006393490421572184,-0.001797341392888958,1.0,0.0,2.0,-0.001997341392888958,-0.002397341392888958,-0.002797341392888958,2020
2020-08-19,30,6,6,0.0003363470315371336,-0.005580935129655767,0.0029586410805964502,1.0,0.0,2.0,0.00275864108059645,0.0023586410805964504,0.00195864108059645,2020
2020-08-20,30,6,6,-0.00235579143821165,-0.00254692025423445,9.556440801140008e-05,1.0,0.0,2.0,-0.00010443559198859993,-0.0005044355919885999,-0.0009044355919885999,2020
2020-08-21,30,6,6,0.008515576072444965,0.0056568889879766845,0.0014293435422341404,1.0,0.0,2.0,0.0012293435422341403,0.0008293435422341405,0.0004293435422341404,2020
