trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2025-12-01,30,6,6,0.001069490256261501,0.0043766118249291336,-0.0016535607843338163,1.0,0.0,2.0,-0.0016535607843338163,-0.002253560784333816,-0.0026535607843338163,-0.0036535607843338164,tsmom_60__missing,fold_2025,2025
2025-12-08,30,6,6,-0.0016668708379587492,0.018018225342415182,-0.009842548090186965,1.0,0.0,2.0,-0.009842548090186965,-0.010442548090186965,-0.010842548090186966,-0.011842548090186965,tsmom_60__missing,fold_2025,2025
2025-12-15,30,6,6,0.010940177992106934,0.0229013241673235,-0.005980573087608283,1.0,0.0,2.0,-0.005980573087608283,-0.006580573087608283,-0.006980573087608283,-0.007980573087608283,tsmom_60__missing,fold_2025,2025
2025-12-22,30,6,6,0.012249848924108886,0.031180981499353954,-0.009465566287622535,1.0,0.0,2.0,-0.009465566287622535,-0.010065566287622535,-0.010465566287622536,-0.011465566287622535,tsmom_60__missing,fold_2025,2025
2025-01-02,30,6,6,-0.011395147558287065,-0.021711636995254597,0.005158244718483766,1.0,0.0,2.0,0.005158244718483766,0.004558244718483766,0.004158244718483766,0.0031582447184837657,csmom_60__csz,fold_2025,2025
2025-01-09,30,6,6,0.03572358059782107,0.05273848094726848,-0.008507450174723707,1.0,0.0,2.0,-0.008507450174723707,-0.009107450174723707,-0.009507450174723708,-0.010507450174723708,csmom_60__csz,fold_2025,2025
2025-01-16,30,6,6,-0.011393663912265433,-0.014351539310933033,0.0014789376993337997,1.0,0.0,2.0,0.0014789376993337997,0.0008789376993337997,0.00047893769933379966,-0.0005210623006662004,csmom_60__csz,fold_2025,2025
2025-01-23,30,6,6,0.0079362901978796,0.02527581713989242,-0.00866976347100641,1.0,0.0,2.0,-0.00866976347100641,-0.00926976347100641,-0.009669763471006409,-0.01066976347100641,csmom_60__csz,fold_2025,2025
2025-02-07,30,6,6,-0.0013676986572495338,-0.026647580637094697,0.012639940989922582,1.0,0.0,2.0,0.012639940989922582,0.012039940989922582,0.011639940989922583,0.010639940989922582,csmom_60__csz,fold_2025,2025
2025-02-14,30,6,6,0.0072143465809728835,0.026160417005400397,-0.009473035212213756,1.0,0.0,2.0,-0.009473035212213756,-0.010073035212213756,-0.010473035212213756,-0.011473035212213756,csmom_60__csz,fold_2025,2025
2025-02-21,30,6,6,-0.037755717742296246,-0.013327420872274134,-0.012214148435011056,1.0,0.0,2.0,-0.012214148435011056,-0.012814148435011056,-0.013214148435011057,-0.014214148435011056,csmom_60__csz,fold_2025,2025
2025-02-28,30,6,6,-0.014688911952039386,-0.006297789930887317,-0.004195561010576034,1.0,0.0,2.0,-0.004195561010576034,-0.004795561010576034,-0.005195561010576034,-0.0061955610105760344,csmom_60__csz,fold_2025,2025
2025-03-07,30,6,6,0.032482473722265266,0.00438389065071795,0.014049291535773658,1.0,0.0,2.0,0.014049291535773658,0.013449291535773658,0.01304929153577366,0.012049291535773658,csmom_60__csz,fold_2025,2025
2025-03-14,30,6,6,-0.0044334031274024,-0.029967624102228845,0.012767110487413223,1.0,0.0,2.0,0.012767110487413223,0.012167110487413223,0.011767110487413222,0.010767110487413223,csmom_60__csz,fold_2025,2025
2025-03-21,30,6,6,0.009143647941909517,0.014365045488607167,-0.002610698773348825,1.0,0.0,2.0,-0.002610698773348825,-0.0032106987733488248,-0.003610698773348825,-0.004610698773348825,csmom_60__csz,fold_2025,2025
2025-03-28,30,6,6,-0.062036496897339866,-0.03948544835699755,-0.011275524270171158,1.0,0.0,2.0,-0.011275524270171158,-0.011875524270171158,-0.01227552427017116,-0.013275524270171158,csmom_60__csz,fold_2025,2025
2025-04-07,30,6,6,0.010870032148897818,-0.013426302021638616,0.012148167085268217,1.0,0.0,2.0,0.012148167085268217,0.011548167085268218,0.011148167085268217,0.010148167085268217,csmom_60__csz,fold_2025,2025
2025-04-14,30,6,6,0.0005180562930032495,-0.0043185589789090165,0.002418307635956133,1.0,0.0,2.0,0.002418307635956133,0.0018183076359561332,0.001418307635956133,0.00041830763595613295,csmom_60__csz,fold_2025,2025
2025-04-21,30,6,6,-0.013769323620874416,0.014589362593630669,-0.014179343107252542,1.0,0.0,2.0,-0.014179343107252542,-0.014779343107252542,-0.015179343107252542,-0.016179343107252542,csmom_60__csz,fold_2025,2025
2025-04-28,30,6,6,-0.0063007367045620835,-0.031073276480630314,0.012386269888034115,1.0,0.0,2.0,0.012386269888034115,0.011786269888034115,0.011386269888034116,0.010386269888034115,csmom_60__csz,fold_2025,2025
2025-05-08,30,6,6,-0.01363405872459255,0.014283775840181333,-0.013958917282386941,1.0,0.0,2.0,-0.013958917282386941,-0.014558917282386941,-0.014958917282386942,-0.015958917282386943,csmom_60__csz,fold_2025,2025
2025-05-15,30,6,6,0.0009907646054527995,-0.030553588883155968,0.015772176744304384,1.0,0.0,2.0,0.015772176744304384,0.015172176744304385,0.014772176744304383,0.013772176744304384,csmom_60__csz,fold_2025,2025
2025-05-22,30,6,6,0.0012340316803285834,-0.03655391988666908,0.018893975783498832,1.0,0.0,2.0,0.018893975783498832,0.018293975783498832,0.01789397578349883,0.016893975783498834,csmom_60__csz,fold_2025,2025
2025-05-29,30,6,6,0.016977807666104933,0.007355361670216549,0.004811222997944191,1.0,0.0,2.0,0.004811222997944191,0.004211222997944191,0.0038112229979441912,0.002811222997944191,csmom_60__csz,fold_2025,2025
2025-06-06,30,6,6,0.018503443265229166,-0.001255210353643983,0.009879326809436574,1.0,0.0,2.0,0.009879326809436574,0.009279326809436574,0.008879326809436573,0.007879326809436574,csmom_60__csz,fold_2025,2025
2025-06-13,30,6,6,0.011119966523841984,0.017796627048853784,-0.0033383302625059003,1.0,0.0,2.0,-0.0033383302625059003,-0.0039383302625059,-0.0043383302625059,-0.0053383302625059,csmom_60__csz,fold_2025,2025
2025-06-20,30,6,6,-0.0557761669342433,0.025975282818195767,-0.04087572487621954,1.0,0.0,2.0,-0.04087572487621954,-0.04147572487621954,-0.04187572487621954,-0.04287572487621954,csmom_60__csz,fold_2025,2025
2025-06-27,30,6,6,0.0020346187929034163,0.0009412361714737,0.0005466913107148581,1.0,0.0,2.0,0.0005466913107148581,-5.3308689285141834e-05,-0.0004533086892851419,-0.001453308689285142,csmom_60__csz,fold_2025,2025
2025-07-04,30,6,6,0.0011200037523843,0.03711193855448583,-0.017995967401050764,1.0,0.0,2.0,-0.017995967401050764,-0.018595967401050763,-0.018995967401050765,-0.019995967401050765,csmom_60__csz,fold_2025,2025
