,tsmom_60__csz,tsmom_60__missing,csmom_60__csz,csmom_60__missing,trend_efficiency_60__csz,trend_efficiency_60__missing,multi_horizon_trend__csz,multi_horizon_trend__missing,carry_annualized__csz,carry_annualized__missing,carry_change_20__csz,carry_change_20__missing,basis_fresh__csz,basis_fresh__missing,basis_shock_20__csz,basis_shock_20__missing,basis_momentum_20__csz,basis_momentum_20__missing,curve_curvature__csz,curve_curvature__missing,value_252__csz,value_252__missing,short_reversal_5__csz,inventory_scarcity__csz,inventory_scarcity__missing,inventory_change_5__csz,inventory_change_5__missing,inventory_surprise__csz,inventory_surprise__missing,warehouse_tightness__csz,warehouse_tightness__missing,tightness_composite__csz,tightness_composite__missing,oi_growth_20__csz,oi_growth_20__missing,price_oi_interaction_20__csz,price_oi_interaction_20__missing,volume_shock_20__csz,volume_shock_20__missing,amihud_20__csz,amihud_20__missing,turnover_oi__csz,realized_volatility_20__csz,realized_volatility_20__missing,low_volatility_20__csz,low_volatility_20__missing,realized_skewness_60__csz,realized_skewness_60__missing,seasonality_3y__csz,seasonality_3y__missing,sector_relative_value_60__csz,sector_relative_value_60__missing,factor_momentum__tsz,factor_momentum__missing,fundamental_composite_news__csz,fundamental_composite_news__missing,fundamental_underreaction__csz,fundamental_underreaction__missing,information_consistency__csz,information_consistency__missing,information_divergence__csz,information_divergence__missing,warehouse_surprise__csz,warehouse_surprise__missing,momentum_quality_60__csz,momentum_quality_60__missing,vol_managed_momentum__csz,vol_managed_momentum__missing,idiosyncratic_volatility_60__csz,idiosyncratic_volatility_60__missing,term_structure_slope__csz,term_structure_slope__missing,term_structure_momentum__csz,term_structure_momentum__missing,term_structure_acceleration__csz,term_structure_acceleration__missing,basis_surprise__csz,basis_surprise__missing,inventory_acceleration__csz,inventory_acceleration__missing,inventory_price_divergence__csz,inventory_price_divergence__missing,oi_surprise_60__csz,oi_surprise_60__missing,volume_price_divergence_20__csz,volume_price_divergence_20__missing,momentum_carry_interaction__csz,momentum_carry_interaction__missing,nonlinear_tightness__csz,nonlinear_tightness__missing,correlation_risk_20_120__csz,correlation_risk_20_120__missing
factor_momentum__tsz,0.001504197603356185,-0.010946064951482683,-1.6419192435103276e-16,-0.011041283160558515,-0.016218838705802995,-0.010946064951482683,-0.09528952525535951,-0.0024828917979405063,-0.014049568875120835,-0.002398463664497534,-0.023648569562484494,0.007734766835798196,-0.0075546894623678305,-0.019925504286559842,0.0026952237256399883,-0.02199591517036534,-0.044634272222135785,-0.02020607306224842,0.01811225341166754,-0.03305626474948273,0.013398696992730212,-0.01066407392170192,-0.026778354842703442,0.012691689720715018,0.01186146443959323,-0.002401311916993345,-0.0035962337043706385,-0.0028263392795963814,0.0034023821767662,-0.004897058323650446,0.03999687072412668,-0.010913623911317819,0.021519113521079613,-0.0026469711342997308,-0.0024517158503913543,-0.008973675389573036,-0.0005507078034821962,-0.011133311018285519,0.008617714670214511,0.0023430286267760655,0.00248152238468409,0.0019399616854631186,-0.015326277982507661,2.1623772088048317e-05,5.64095552926797e-17,2.1623772088048317e-05,0.003932691061371322,-0.011041283160558515,-0.00858936091134156,0.027364019664522097,0.0268637611789727,-0.011041283160558515,1.0,-0.010954355934925813,0.001656260003029977,-0.01558509742276541,-0.008446534907840844,-0.01569748688756307,-0.003340281905775556,0.02151911352107961,0.005000553594918947,0.021574398216240343,-0.011463640117979637,-0.011510012230523321,0.034559796190455336,-0.010946064951482688,-0.04233502050585698,-0.010613033365546658,0.0018398484392263615,-0.011888430831156826,-0.0053775417128107805,-0.033056264749482735,-0.006134100187328112,-0.0038548584669910253,0.006696489839969933,0.007364537139619944,0.009008464657531438,-0.0203342335740428,-0.010119940065525607,-0.0041624520010301305,-0.008511669737165408,-0.0021870477990632168,-0.002583825429749285,-0.001281280707958262,0.021625602497377286,0.00315291926734081,0.03960046830950725,-0.008002429347790819,-0.01563421456324276,0.02151911352107961,0.012928017553498204,-0.0025959182650725065
factor_momentum__missing,-0.002203816289667482,0.6949443685294214,6.121990442047054e-17,0.7059362326072776,-0.02231674076401847,0.6949443685294214,0.0070121963171935,0.6102616584722087,-0.01682534475339376,0.08950654134339625,0.011480215887198025,0.30575728248378525,-0.02985154411177822,-0.035459588799123934,-0.00119870654113644,0.03131457279994242,-0.009167849712478858,0.07561368029622384,0.022479630102734183,0.11006845241800964,0.003321063972908731,0.6776067503102453,-0.0008824038413560198,0.01487879505554539,0.08923378727531557,-0.019147425129586493,0.0276239277912662,-0.0007174044527052054,0.014957151402899284,0.02600596961158417,0.3437484907733373,0.0007505125068573273,0.2536970834366922,0.008378828362603693,0.41205640800583504,-0.010017328881722192,0.3446115265224049,-0.0027896344558695236,0.2178168773012713,0.013999789943825374,0.3284063462962258,-0.0045590098860866825,-0.0066458755363644016,0.38334412910446747,-2.2214656193784914e-16,0.38334412910446747,0.0013819023717964267,0.7059362326072776,-0.0033902668529516285,0.23397876479738092,-0.005957812542155568,0.7059362326072776,-0.010954355934925813,1.0,0.0019399657030852102,0.07395537651763118,0.0013230060111770795,0.07473915041192417,0.0032252105861967978,0.2536970834366922,0.0033560542677620237,0.25324943420001617,-0.050192770113871854,0.22529463708934197,-0.009023707509391934,0.6949443685294214,0.012130960983051504,0.690138925014721,-0.02453083160621789,0.7983799171675412,-0.019486187205090443,0.11006845241800961,0.003353939898941508,0.15170025757280006,0.0017742422637235836,0.18175180867744245,0.0048957864021823465,0.07453355670040196,-0.00675259561872169,0.03473346856829328,-0.012729275174016187,0.041305587850750516,0.002037117994717915,0.40922532115319615,-0.0076172003305292465,0.33759010302514075,-0.027258220245152794,0.6157030270619792,0.0006331532080184904,0.2536970834366922,0.011056263586379313,0.6062458000688695
fundamental_composite_news__csz,-0.023814655655302195,4.134533183050164e-05,-0.010474295828726192,-0.00010522313952885458,0.018030777289875205,4.134533183050164e-05,-0.07249962906414407,0.0002208198127971274,0.10499499555909192,-0.03578993503802918,0.09982001362580356,-0.02181289851622932,0.24719193969212977,0.011697577397605494,0.10728675866760622,0.014106690891049382,0.34864847050194575,0.011519055714109244,-0.07600020027815181,-0.018234487423164074,0.055668322171529325,0.0025055884454213352,0.15650627933430472,0.02962632941250723,-0.03824163156555555,0.17391122527258246,-0.01271348410643721,0.20481831988315524,-0.004533769836216923,0.1483038416275194,0.013638369755226157,0.21365235906959812,0.014092857189949778,-0.05875618510614604,0.00280132645433352,-0.01571891920966015,0.0031189369052265787,-0.027480915165941998,0.004241431082091305,-0.009385245114490732,0.001926079314734517,0.0016976944762324244,-0.016711722410116037,0.0027657285189125924,0.016556465003134124,0.0027657285189125924,-0.035682594550660175,-0.00010522313952885458,-0.00473983002166597,0.003128861639098709,-0.007573281302317331,-0.00010522313952885458,0.001656260003029977,0.0019399657030852102,1.0,0.012647605962053955,0.6790593485741632,0.012824580186753136,0.21359678285525166,0.014092857189949778,0.1892581434247984,0.013394065565610364,0.6874768127327799,0.005091625282595015,-0.01833338035514244,4.134533183050517e-05,-0.038464008031490256,0.00010613477914618611,-0.018848175019957707,-0.000713567602688181,0.07718687987432188,-0.018234487423164074,0.038572118973806566,-0.008717689999349016,-0.031318883080887074,-0.0038819126162270207,0.5530922288529913,0.011986310974444764,-0.0038999647983694614,-0.012703273787379869,0.1690703267296425,-0.012542906024178476,-0.021004272545170805,0.002949978825303129,-0.060666088773474514,0.004354652828056068,0.011590477807963616,-0.02280738534717128,0.22494720659600903,0.014092857189949778,-0.012547756672577787,0.0003002311688309664
fundamental_composite_news__missing,0.0295139529802005,0.2007406959513183,0.04126044500764948,0.19199451475930798,0.022652467833738966,0.2007406959513183,0.06321018462769303,0.15778436453578978,0.016211229262114782,0.05827116947162333,-0.008375743169088545,0.1216819498439722,-0.058960595508840564,0.8915105830069073,-0.0029906538845494435,0.8855985764793192,-0.0002508339230420989,0.8957804387324313,0.00809315635057309,-0.035141301463471934,-0.030487950519635345,0.07710579970967531,-0.002982362855762589,-0.09412658409821034,0.046341955603223906,-0.002197777827111833,0.04927220962571751,0.001483476708726469,0.08868821277234004,-0.011746434333965383,0.11271909243904997,-0.0250599091012834,0.5721612760554883,-0.002614753996682837,0.22149064911875313,-0.01907370441055172,0.25340521119840337,0.014543859177555515,0.24733604341247103,-0.04024017034106729,0.28488100361967444,0.19036569468857362,0.24758360062296353,0.22615487801210876,-0.21878293132088686,0.22615487801210876,-0.05160538954749338,0.19199451475930798,0.018317085420655185,-0.059819075025599765,0.031208663444978163,0.19199451475930798,-0.01558509742276541,0.07395537651763118,0.012647605962053955,1.0,0.005796259354935884,0.9995351971419953,-0.01477014137930065,0.5721612760554883,-0.015929358909401534,0.573033082085217,0.03039653269731824,0.39943395513689955,0.006698449698416317,0.20074069595131833,0.009049521095134355,0.2046220516354101,0.1388180062330677,0.13601685044380615,0.06726527590329678,-0.03514130146347194,-0.0022320144209885076,-0.04441405859856199,-0.004906807521848065,-0.06472882648205029,-0.01699308455322928,0.9275085240312139,-0.0037672515782455956,0.05266141728344303,-0.0020940007851152453,0.06586035138495748,0.0002496286554048348,0.23324404904404922,0.010368610270362313,0.28031035117801223,0.07378325870039279,0.17119396071476123,-0.024824366829198106,0.5721612760554883,0.012078464790542516,0.16326433129756515
fundamental_underreaction__csz,-0.0785563141927649,-0.0003171735252672539,-0.06960466539864679,-0.00038918246289167385,-0.009985692089823495,-0.0003171735252672539,-0.09936939558494459,-0.005235863308796923,0.05560469485283531,-0.021668807774993942,0.059210099388263875,-0.013242616969984609,0.2409421513000281,0.005065909343723694,0.4937067263183487,0.00575539010322789,0.3482603972068844,0.005204575054363679,-0.06149790659492993,-0.02013394586560652,0.09680918393495974,-0.002517405409496593,0.31650806270664456,0.015301883368690245,-0.022773907712346254,0.09203654047975332,-0.009683697890359536,0.12115438106819172,-0.003970615881828673,0.081485288375421,0.0037697903818244382,0.15298923917812216,0.004518739739292397,-0.046826331424125685,0.0012838172469853866,-0.041305325587034473,-5.081380527910926e-05,-0.04701415426967223,0.0027094219946504263,-0.01420699134352947,0.0007121575935538567,-0.009014216997092168,-0.016365196340420243,-0.00035990715301907633,0.017851762676619944,-0.00035990715301907633,-0.029624794386368676,-0.00038918246289167385,-0.0018585232273722408,-0.004294076993840248,-0.06391303473248972,-0.00038918246289167385,-0.008446534907840844,0.0013230060111770795,0.6790593485741632,0.005796259354935884,1.0,0.0057989547256658775,0.15963922503905298,0.0045187397392923954,0.1741212387435976,0.0040204577107358945,0.39310711646569235,0.00195337990062144,-0.07516492820022817,-0.0003171735252672561,-0.04721712854846797,-0.0002853683662961478,-0.014048948782382146,-0.0013699804129383526,0.027907494588253732,-0.020133945865606524,-0.004617183812851346,-0.01490576273050534,-0.039966369464937146,-0.011419641993246871,0.5417945675130463,0.004899121047217757,-0.004280800848356656,-0.009659802997783067,0.09955423896928499,-0.009616867721584935,-0.06861596783605045,0.0013519430012547224,-0.10121969642073385,0.0010962749635848772,-0.00983586879173748,-0.01393121848627604,0.16198736666822156,0.0045187397392923954,-0.005135367863571863,-0.005169088751781047
fundamental_underreaction__missing,0.029506124928924325,0.20256187052407051,0.0412493964510115,0.1938473120367276,0.022586063160848848,0.20256187052407051,0.06320951834979155,0.15915718938290113,0.016248217111042955,0.05950206579274374,-0.008262224714564908,0.12288353616295178,-0.058768246385979675,0.8910865305456794,-0.0029920521312058355,0.8861113821046347,-0.00028995134524980486,0.8955160842306454,0.008198076008042853,-0.034703494934930815,-0.0302330792807342,0.07759803579899287,-0.0029748775544024895,-0.09406687828484757,0.04653646178903152,-0.002211115206006079,0.049531116876666906,0.0014889953364221951,0.0887547773118413,-0.011685093085680082,0.11330813533441429,-0.02502573927018509,0.57252054694201,-0.002215882997443659,0.2213876996320231,-0.019081239595596766,0.25603476389025037,0.014512294483153913,0.24802533451248396,-0.04036931760292506,0.2871842467997126,0.18985543423762355,0.24744994773307438,0.2290703510010282,-0.2187243465041781,0.2290703510010282,-0.05159005548612326,0.1938473120367276,0.018304319188702182,-0.059260506578456114,0.031188683090579802,0.1938473120367276,-0.01569748688756307,0.07473915041192417,0.012824580186753136,0.9995351971419953,0.0057989547256658775,1.0,-0.014751999581713065,0.5725205469420102,-0.01591731138548351,0.5734668727766019,0.030455545111682553,0.3992345981926889,0.0066792138853182985,0.20256187052407051,0.009076023472845514,0.20642938770297692,0.13875758308931135,0.137563533533694,0.06724228398377545,-0.03470349493493082,-0.0021228556271732594,-0.04392773596619767,-0.004925375309655343,-0.06423582250951676,-0.01667103209463561,0.9270676222901568,-0.0037641902017634195,0.05291872286650714,-0.002103113556446378,0.06611237720142707,0.0003325266750468948,0.2331356365434385,0.010378053712911438,0.28267890097586684,0.07369629389243963,0.17280244612087106,-0.024797427135438824,0.5725205469420102,0.012100867749367106,0.16462637676223266
information_consistency__csz,0.08575937936808081,0.004371342471781919,0.09311497822506994,0.004315515217688801,0.03335220685307776,0.004371342471781919,0.054714985974949316,0.006448799549614906,0.48162180534485177,-0.013412749620446968,0.11551226265901189,-0.02675263703208804,0.5369534156066178,-0.03438977687415364,0.023243437511846276,-0.034230829375050904,0.14762405081936741,-0.03301117008738681,-0.22234908487111216,-0.013544819708901925,0.029701642081348623,0.004759708466186581,0.04600859137363976,0.327772760277446,0.05998698390943837,0.029926992575892503,0.06437241457485358,0.023393343609401485,0.031379072927523385,0.5584151444811791,0.0008135420173095913,0.9042524258232566,0.012712840614904842,-0.00871849659956193,0.002101015940543964,-0.016487370981855074,0.002975358289419542,-0.004777887819624172,0.0038317889316491823,-0.010887325067065847,0.00586964609643664,0.07228216798645919,0.13189130764207224,0.002879815395099404,-0.14784077760534764,0.002879815395099404,0.00466821768204234,0.004315515217688801,0.01884775275274511,0.004707060422252851,0.09403541302047001,0.004315515217688801,-0.003340281905775556,0.0032252105861967978,0.21359678285525166,-0.01477014137930065,0.15963922503905298,-0.014751999581713065,1.0,0.012712840614904844,0.661291667753208,0.012898604481844315,0.15291189633529256,0.008130982310841727,0.07415235240110354,0.004371342471781919,0.038837814499012156,0.004396353823696497,0.09760343893321265,0.00341362611741467,0.4113640081058328,-0.013544819708901926,0.007248722974604799,-0.0032802619043798224,-0.030081072510811335,0.007865957777441963,0.1867480690740662,-0.03331157972073883,-0.0060117251212404195,0.06434957597525338,0.028971719746516883,0.06482671425489243,0.0008174962437577992,0.003390753617925939,-0.0004086391655727661,0.004096554917536687,0.07494626678361019,-0.004944976395501908,0.8943692632483945,0.012712840614904844,0.00019847904355733091,0.006477182768591207
information_consistency__missing,-0.006253568671385807,0.3054820494220697,0.023420582635214824,0.30053832912753325,0.018901363033793847,0.3054820494220697,0.0736586505168556,0.40087515587314354,0.028764861498175164,0.16741722068353015,0.0015998901586468362,0.21254726071212254,0.00378706043623523,0.5114379839404875,0.005939321806444407,0.5195423587844976,-0.016486390309658684,0.5268551184181549,-0.002493683977108971,0.13412215969161295,-0.0066293180464464235,0.37440164715086904,-0.009082167881549915,0.05046997571194428,0.3357271406670455,-0.031051263403509423,0.18824959104889594,0.002594754682423424,0.052720089779479895,0.030364376455719794,0.7040543674776465,0.0029583016749361642,1.0,0.02320016860974308,0.17452856802355998,-0.021951558410429665,0.2142753043243739,0.0023292836441653965,0.19928137854643402,0.07528013577208026,0.2390654142603353,0.06483732693853245,0.17461356572988035,0.1964373248129893,-0.16711828865331493,0.1964373248129893,-0.032812358489624875,0.30053832912753325,0.01978078945111571,0.3049437236916905,0.00968744749205054,0.30053832912753325,0.02151911352107961,0.2536970834366922,0.014092857189949778,0.5721612760554883,0.0045187397392923954,0.5725205469420102,0.012712840614904844,1.0,0.013228588292380716,0.9982354971108952,0.022054693020612234,0.27769964283518933,-0.045142524647681974,0.30548204942206963,-0.001242833441921236,0.3076906553382602,0.16019533344007666,0.26704632394880673,0.05475539957557269,0.1341221596916129,-0.005866636989219555,0.15378814223034157,-0.0029180468655983656,0.16628755593654196,-0.01822526315328017,0.528921590213113,0.00013007649107596957,0.19031475068067105,-0.016025622370354382,0.20180660023769795,0.013004119470869633,0.18204557571770902,0.0037443141566079036,0.23584210231556718,0.04749929583588502,0.32236897755416555,0.0024957055061158324,1.0,-0.0031979485974094864,0.4037134304516544
information_divergence__csz,-0.4344616690836186,0.004150571942872325,-0.3762855384195289,0.0040867493204438075,-0.060423972022391616,0.004150571942872325,-0.2929186019106249,0.0047772270014216685,0.2951223168584408,0.0005211892598236461,0.061703599546677076,-0.004136193171029354,0.4578119381281255,-0.03315151335412615,0.016164739772121916,-0.03231027910301906,0.12089397049828238,-0.0314937058100787,-0.20099584282840646,-0.0098332131492985,0.3760252695595962,0.004952805246148139,0.14791545126139685,0.2528504698547242,0.05268218271932461,0.008487468466994854,0.06152005413686838,0.014827355593141366,0.030255514828413595,0.4522720071395253,0.00352242410144311,0.7249701252677223,0.013228588292380716,-0.0049861479998609595,0.0023521524664850487,-0.09634685041753045,0.0028850001575202043,-0.01656850553908745,0.0025860026626636865,-0.01388084794253256,0.0038126925935994386,0.007626711894594927,0.044722183873113025,0.0026148994518017375,-0.03864595834707037,0.0026148994518017375,-0.134193752011897,0.0040867493204438075,0.007701303050047454,0.006019612570448299,-0.2880825233212577,0.0040867493204438075,0.005000553594918947,0.0033560542677620237,0.1892581434247984,-0.015929358909401534,0.1741212387435976,-0.01591731138548351,0.661291667753208,0.013228588292380716,1.0,0.013251971434263283,0.1302008988352413,0.002069596097646216,-0.39384311425529867,0.0041505719428723215,-0.2679046250493177,0.004179100515834227,0.04100659682227802,0.003535090945079407,0.19922761050777266,-0.009833213149298494,-0.07192299976485535,-0.003444640137411659,-0.021423874221791993,0.003877087118620609,0.1636678140539236,-0.03247720745113181,-0.002235008639159519,0.061252364255903954,0.03473420713967185,0.06187560173804132,-0.006543890917033094,0.0024769694225683786,-0.15097963375011816,0.0031519587862966414,0.015131548527545455,0.003329305902507014,0.6686014217494051,0.013228588292380722,0.0099299998690966,0.004817766397964036
information_divergence__missing,-0.006248718665683318,0.31320411181545,0.023403609854307686,0.30838802669596516,0.01863202961766164,0.31320411181545,0.0736741581834645,0.4065798464355265,0.02911796816869405,0.16707775155738858,0.0016046077801125927,0.21409257569748744,0.003983941035876182,0.512246489073116,0.005774930974949378,0.5203466652810259,-0.015957949747910614,0.5276316322727355,-0.002033533803756965,0.13567564245393726,-0.005711341850845708,0.37374101436277735,-0.009159164606605525,0.051365663449615934,0.33451774724715677,-0.03148263471484111,0.18763095485392614,0.0026179378282417754,0.05306451026654262,0.029956799229157085,0.7027767322200288,0.0027777338124896443,0.9982354971108952,0.021914401913059767,0.17749453190063222,-0.02161294480063746,0.21770346939180407,0.001702002688048629,0.20205355246312776,0.07695370973043379,0.2428101940974456,0.06702396152557588,0.17718305978689738,0.1973215430453533,-0.16858541165948074,0.1973215430453533,-0.03278215938944015,0.30838802669596516,0.019295921800876692,0.30603305585405977,0.009631182486011736,0.30838802669596516,0.021574398216240343,0.25324943420001617,0.013394065565610364,0.573033082085217,0.0040204577107358945,0.5734668727766019,0.012898604481844315,0.9982354971108952,0.013251971434263283,1.0,0.02068497631784175,0.2793991982866386,-0.045183706553369424,0.31320411181545,-0.0011193845735079267,0.315356891354975,0.16357909168617502,0.26675962611413345,0.05487447129230949,0.13567564245393723,-0.005564219964633294,0.15522825887468047,-0.0025730699253961654,0.16789954751849026,-0.017801027141311796,0.5298724922694655,0.00018525474023216117,0.18969032686009632,-0.016173826732278115,0.2013597741500259,0.012772557522825504,0.1869132781379195,0.004359119584517432,0.23990678543611207,0.04718013794417072,0.3291441890617014,0.0024119096350793297,0.9982354971108952,-0.0030870144661827633,0.40937661238826545
warehouse_surprise__csz,-0.0005435512571868437,-0.027481458377477154,0.0071176252948006065,-0.028462717475623917,0.012484651556176802,-0.027481458377477154,-0.008798220863006351,-0.02510050771726661,0.06619963014304019,-0.038399825350042174,0.058160472250407366,-0.03044487187589675,0.06796206645693838,0.026198423358206775,-0.008786642031550723,0.027277183045137,0.018583794049601265,0.026225529816107956,-0.04081151122856114,-0.02406994858223158,0.013648182247350666,-0.03692672194859446,-0.016268677300966913,0.044419812621444066,-0.023444086675642083,0.21197829051307027,0.01118606225135633,0.11571190012610917,-0.004791635535362394,0.2078868982572238,0.005233224030903936,0.157362301087447,0.022054693020612234,-0.040725770607004906,0.011148775821962142,0.010063165292108905,0.019667822513999202,-0.004853822672314938,0.030565529586141546,-0.007891494893595833,0.026659932625036152,-0.020459889553971444,-0.04278595767697138,0.018983711444519786,0.040158475943778846,0.018983711444519786,-0.02762072267843023,-0.028462717475623917,0.0009845356146748654,-0.028332546026353378,0.003916099695235256,-0.028462717475623917,-0.011463640117979637,-0.050192770113871854,0.6874768127327799,0.03039653269731824,0.39310711646569235,0.030455545111682553,0.15291189633529256,0.022054693020612234,0.1302008988352413,0.02068497631784175,1.0,0.023605297363847557,-0.004540475815940479,-0.02748145837747716,-0.01065650412568356,-0.02704982490926159,-0.03813673735586857,-0.04371794300408804,0.056227007686995636,-0.02406994858223159,0.033513436927876616,-0.01676496425924993,-0.0057807363074999785,-0.01777953123363311,0.049544132003172404,0.026983221630105213,0.004003957414229764,0.011285375053086695,0.1961291662994374,0.014159015309487164,-0.0013057418409549108,0.01365844019210147,0.016666546221410335,0.029705581829072167,0.012716987588741806,-0.0443165865672466,0.15985790886778725,0.02205469302061222,-0.020656574050756653,-0.024636577582901668
warehouse_surprise__missing,0.021654432082561934,0.41291700609410853,0.024289365747474017,0.39404904888450526,0.006516017188820331,0.41291700609410853,0.022065689290537312,0.3712868005167271,-0.02366565353692175,0.18658484162068517,-0.015337276354258725,0.32900960940451957,0.009148190302018796,0.16610083373573892,0.0003556269534515091,0.2064339705207941,0.0035868227879524736,0.24088456564912797,0.014387416874448526,0.153782943268791,-0.011487635100475,0.23406229120216004,-0.0019761265074232813,-0.04682148874991243,0.02918799209514601,-0.0066498452450162475,-0.04062453948876625,-0.0072048319655956495,-0.13000436533022464,0.07611990340187605,0.3601693034841243,0.006016065091320558,0.27769964283518933,0.014147299074152669,0.4722997406097887,0.030274476675664408,0.4733245031183345,0.008700105825626355,0.39874652658440035,0.008998108743816603,0.5073884951692246,-0.012312617169702271,0.03931967832627115,0.40854995155937784,-0.026012643648640733,0.40854995155937784,-0.027856540420478127,0.39404904888450526,0.006517969418144126,0.14565089493015565,0.009849884241148658,0.39404904888450526,-0.011510012230523321,0.22529463708934197,0.005091625282595015,0.39943395513689955,0.00195337990062144,0.3992345981926889,0.008130982310841727,0.27769964283518933,0.002069596097646216,0.2793991982866386,0.023605297363847557,1.0,0.013426816949201899,0.4129170060941086,0.012721264794478737,0.4212886339182715,0.04098423309106345,0.31099526412680106,-0.02259499297599955,0.153782943268791,-0.012125485810577406,0.1672533537921659,-0.010790619005966479,0.15539033980762865,-0.009699497416174254,0.23889579524057875,-0.00208307917223368,-0.03461466668725852,-0.006784445643278355,-0.01310824549701533,-0.0009704407647832919,0.4854957636739232,-0.0016872708756442605,0.49404033952205784,-0.02091745949274729,0.3906486418385743,0.006448616108842958,0.27769964283518933,0.010486024968056486,0.3827738274592013
momentum_quality_60__csz,0.8984494128756622,-0.009302825514430044,0.7892154425963547,-0.009159777585494846,0.11212532507724776,-0.009302825514430044,0.4499502682160369,-0.027085056573971023,0.21578994656667236,-0.0360030377957029,0.07782940587047667,-0.03768515977648165,-0.027602536221825753,0.007869347180250248,-0.004248027473577356,0.00830726042590541,0.00977810065582453,0.006841131131177502,0.016202206776928293,-0.048699529489855405,-0.590800808442071,-0.032412006748804706,-0.22836912833051315,0.0012371371825816045,-0.05485284277840971,0.014775626978570846,-0.04003235805475698,0.016138699479630172,-0.014970091643054474,0.07589482488713847,-0.02189626602651499,0.0866616511557477,-0.045142524647681974,-0.005053541431153396,-0.014478736566199428,0.16286531910326663,-0.014021863791133139,0.016983902858402,-0.013893145521922399,-0.07926252159529479,-0.009189493187951705,0.08952907159156336,0.08051034933745442,-0.0058608677726128995,-0.09588994105685082,-0.0058608677726128995,0.21648911081715272,-0.009159777585494846,0.005398006569163901,-0.03679536090350119,0.7199905073277112,-0.009159777585494846,0.034559796190455336,-0.009023707509391934,-0.01833338035514244,0.006698449698416317,-0.07516492820022817,0.0066792138853182985,0.07415235240110354,-0.045142524647681974,-0.39384311425529867,-0.045183706553369424,-0.004540475815940479,0.013426816949201899,1.0,-0.009302825514430044,0.32760812562577485,-0.014622878098753393,0.08693650142147022,-0.007923325915646548,0.2887535652590125,-0.048699529489855405,0.1559880420565876,-0.05317251367367705,0.0008682936824720969,-0.05509742820227899,-0.02509193928120366,0.00769174300750856,-0.004422401909857726,-0.039920020016421746,-0.027747489832472185,-0.04054147555985339,0.0008485470156210368,-0.014412504586983378,0.3209205027219306,-0.013364649300657238,0.11733802048924388,-0.02870770700940914,0.08429395178538997,-0.04514252464768195,-0.018041005440624005,-0.027082689076784107
momentum_quality_60__missing,4.0042491790621106e-05,1.0,0.00015548604522251154,0.9846231740331444,-0.032181972969763675,1.0,0.00884910098070803,0.7376493357838778,-0.056761137180506356,0.2570845105629581,0.0026829343262174837,0.44613325939981385,-0.032728062401763416,0.07291422405890112,-6.502779189721403e-05,0.13695878290704527,-0.0029558300998235886,0.17620347514325307,0.03486929344151,0.17196861667643112,0.017101817018244245,0.5856292727471587,0.0031840425701041633,0.020784414809121153,0.10431468813013564,-0.016353258971438266,-0.014081936988648928,-0.005572340492068682,0.03075853357700363,0.05149766513641248,0.33866979367807737,0.0004928718020352053,0.30548204942206963,0.028959477943920828,0.5423897061696844,-0.000791352733044631,0.675129918787761,0.0009138174041008147,0.5562683571171566,0.015314331786817554,0.6775428087314508,-0.019457165145526437,0.005463270762264842,0.6300094270844735,-0.012025680157803061,0.6300094270844735,0.00075161675718801,0.9846231740331444,-0.0052602084708424975,0.27547815162637057,-0.007900374445110351,0.9846231740331444,-0.010946064951482688,0.6949443685294214,4.134533183050517e-05,0.20074069595131833,-0.0003171735252672561,0.20256187052407051,0.004371342471781919,0.30548204942206963,0.0041505719428723215,0.31320411181545,-0.02748145837747716,0.4129170060941086,-0.009302825514430044,1.0,0.015427590009889613,0.9931735135697184,0.009888451764525687,0.8517117625560289,-0.04321704423226874,0.1719686166764311,-0.007494083892842,0.20052729863353752,-0.0035439143679442844,0.21772860877482092,0.004711396075378528,0.1689599141990371,-0.005651012782376256,-0.0067623393826509535,-0.010104899911950781,0.027948285579297207,-0.0010072397748971018,0.5712204517383365,-0.004386901367037637,0.6865388645028208,-0.03584533303006957,0.8823415833351382,0.0005763791143220987,0.3054820494220697,0.013673741177382067,0.7497694040352767
