factor_id,product,time_series_ic,time_series_rank_ic,observations
short_reversal_5,AL,-0.004245779605950828,0.0008585587578262032,1450
short_reversal_5,AU,0.13981871184140252,0.07253196944436091,1450
short_reversal_5,BU,0.01618313236725742,0.03941922138375201,1448
short_reversal_5,C,-0.016687721859212964,-0.019072500920754125,1450
short_reversal_5,CF,-0.06663750707802094,-0.01231814336157385,1448
short_reversal_5,CS,0.031946289399393445,0.022602772631705126,1449
short_reversal_5,CU,-0.047781626353541405,0.009729377964058442,1450
short_reversal_5,FU,0.07987591600721783,0.09257735331620835,1446
short_reversal_5,HC,0.00884798913526494,0.0045410259326427605,1450
short_reversal_5,I,0.04799990363718295,0.002449056354920452,1448
short_reversal_5,J,0.0208492251793876,-0.005520111012252945,1450
short_reversal_5,JM,0.023687465024000112,0.02288071095115511,1450
short_reversal_5,L,0.02795312998050875,0.0019252894515017023,1450
short_reversal_5,M,-0.004587042188389277,-0.009010737959913756,1450
short_reversal_5,MA,-0.01312364486080241,0.02568455879402061,1448
short_reversal_5,NI,0.06643804175335201,0.047278060073801996,1440
short_reversal_5,P,-0.04068481183443132,-0.02501099528713786,1448
short_reversal_5,PP,0.009781519714383907,-0.000710575132550325,1450
short_reversal_5,RB,0.0212559257363799,0.029411548417334236,1450
short_reversal_5,RM,0.012266621295337427,0.03672018165089384,1450
short_reversal_5,SA,-0.09140346688685443,-0.10518470116027943,1219
short_reversal_5,SC,0.09023702884529239,0.10632458600582573,1441
short_reversal_5,SF,-0.12229309406782209,0.031267473151410125,1450
short_reversal_5,SN,0.05414609089574162,0.05390188434383773,1450
short_reversal_5,SR,0.12912398240217182,0.11319664916144513,1450
short_reversal_5,TA,0.0004993117913728462,-0.007141615687944384,1446
short_reversal_5,V,-0.08810793375683845,0.0039096898156934234,1450
short_reversal_5,Y,-0.010592354321708962,-0.008127207992712682,1450
short_reversal_5,ZN,0.06377953766705793,0.027256982577605546,1450
inventory_scarcity,AG,,,0
